speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
8211946,"Thalassionema nitzschioides (Grunow) Mereschkowsky, 1902",SPECIES,ACCEPTED,Chromista,"7641169: Thalassionema nitzschioides (Grunow, 1862) Van Heurck, 1896"
8211958,Oxalis acetosella L.,SPECIES,ACCEPTED,Plantae,8211958: Oxalis acetosella L.
8212278,Protostropharia luteonitens (Fr.) Redhead,SPECIES,ACCEPTED,Fungi,2533302: Stropharia luteonitens (Fr.) Quél. | 5242436: Psilocybe luteonitens (Fr.) Park.-Rhodes
8213692,Phloeomana speirea (Fr.) Redhead,SPECIES,ACCEPTED,Fungi,2526831: Mycena alcalina (Fr.) P.Kumm. | 4911697: Mycena speirea (Fr.) Gillet
8213866,Cytisus ×praecox Bean,SPECIES,ACCEPTED,Plantae,8213866: Cytisus ×praecox Bean
8214667,"Anas crecca Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2498125: Anas carolinensis Gmelin, 1789 | 8214667: Anas crecca Linnaeus, 1758 | 9676266: Anas crecca crecca"
8214672,"Spirochaeta psychrophila Miyazaki et al., 2014",SPECIES,ACCEPTED,Bacteria,"8214672: Spirochaeta psychrophila Miyazaki et al., 2014"
8214704,"Pinnularia elginensis Gregory, 1856",SPECIES,ACCEPTED,Chromista,"7787171: Placoneis elginensis (Gregory) E.J.Cox, 1988"
8214795,Galerina pumila (Pers.) Singer,SPECIES,ACCEPTED,Fungi,2533770: Galerina pumila (Pers.) M.Lange | 9052412: Galerina mycenopsis (Fr.) Kühner
8215487,"Salmo trutta Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"6169666: Salmo trutta fario Linnaeus, 1758 | 7193468: Salmo trutta trutta | 8215487: Salmo trutta Linnaeus, 1758 | 9107781: Salmo trutta var. trutta"
8216511,"Anoplodera sexguttata (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"8216511: Anoplodera sexguttata (Fabricius, 1775)"
8216670,"Strangalia attenuata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8216670: Strangalia attenuata (Linnaeus, 1758)"
8216973,"Nitzschia rectiformis Hustedt, 1943",SPECIES,ACCEPTED,Chromista,"8216973: Nitzschia rectiformis Hustedt, 1943"
8218201,Pucciniastrum symphyti (DC.) McKenzie & Padamsee,SPECIES,ACCEPTED,Fungi,7658435: Melampsorella symphyti (DC.) Bubák | 8218201: Pucciniastrum symphyti (DC.) McKenzie & Padamsee
8218382,Verbascum ×ambiguum Lej.,SPECIES,ACCEPTED,Plantae,8218382: Verbascum ×ambiguum Lej.
8218793,"Methocha articulata (Latreille, 1792)",SPECIES,ACCEPTED,Animalia,"8218793: Methocha articulata (Latreille, 1792)"
8219640,"Cota altissima (L.) J.Gay ex Guss., 1844",SPECIES,DOUBTFUL,Plantae,"8219640: Cota altissima (L.) J.Gay ex Guss., 1844"
8220040,"Juniperus chinensis hort. ex Endl., 1847",SPECIES,DOUBTFUL,Plantae,"8220040: Juniperus chinensis hort. ex Endl., 1847"
8221007,"Andrena strohmella E.Stöckhert, 1928",SPECIES,ACCEPTED,Animalia,"8221007: Andrena strohmella E.Stöckhert, 1928"
8221260,"Typhlocyba quercus (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"8221260: Typhlocyba quercus (Fabricius, 1777)"
8222399,"Ponticaulis koreensis Kang & Lee, 2009",SPECIES,ACCEPTED,Bacteria,"8222399: Ponticaulis koreensis Kang & Lee, 2009"
8222574,Fucus vesiculosus L.,SPECIES,ACCEPTED,Chromista,8222574: Fucus vesiculosus L.
8223023,Saxifraga ×geum L.,SPECIES,ACCEPTED,Plantae,8223023: Saxifraga ×geum L.
8223165,"Ostrinia nubilalis Hübner, 1796",SPECIES,ACCEPTED,Animalia,"8223165: Ostrinia nubilalis Hübner, 1796"
8223336,"Nannopus scaldicola Fiers & Kotwicki, 2013",SPECIES,ACCEPTED,Animalia,"8223336: Nannopus scaldicola Fiers & Kotwicki, 2013"
8224001,"Nitzschia nana Grunow, 1881",SPECIES,ACCEPTED,Chromista,"8224001: Nitzschia nana Grunow, 1881"
8224170,Mycosphaerella potentillae (Oudem.) Jacz.,SPECIES,ACCEPTED,Fungi,8224170: Mycosphaerella potentillae (Oudem.) Jacz.
8224548,"Eratigena saeva (Blackwall, 1844)",SPECIES,ACCEPTED,Animalia,"2139928: Tegenaria saeva Blackwall, 1844"
8225325,Nostoc commune Vaucher ex Bornet & Flahault,SPECIES,ACCEPTED,Bacteria,8225325: Nostoc commune Vaucher ex Bornet & Flahault
8225376,"Papilio machaon Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"8225376: Papilio machaon Linnaeus, 1758"
8225758,Phalaris platensis Henrard ex Wacht.,SPECIES,ACCEPTED,Plantae,7710875: Phalaris platensis (Arechav.) Parodi
8226691,Bryum moravicum Podp.,SPECIES,ACCEPTED,Plantae,8226691: Bryum moravicum Podp.
8227194,"Sphagnum capillifolium Hedwig, 1782",SPECIES,ACCEPTED,Plantae,"8227194: Sphagnum capillifolium Hedwig, 1782"
8227629,"Pacificibacter maritimus Romanenko et al., 2011",SPECIES,ACCEPTED,Bacteria,"8227629: Pacificibacter maritimus Romanenko et al., 2011"
8228223,"Namhaeicola litoreus Jung et al., 2012",SPECIES,ACCEPTED,Bacteria,"8228223: Namhaeicola litoreus Jung et al., 2012"
8228544,Sonchus oleraceus L.,SPECIES,ACCEPTED,Plantae,8228544: Sonchus oleraceus L.
8229935,Inula salicina Pall.,SPECIES,ACCEPTED,Plantae,8229935: Inula salicina Pall.
8230109,Peridiniopsis elpatiewskyi (Ostenf.) Bourr.,SPECIES,ACCEPTED,Chromista,8230109: Peridiniopsis elpatiewskyi (Ostenf.) Bourr.
8230768,"Homonotus sanguinolentus (Fabricius, 1793)",SPECIES,ACCEPTED,Animalia,"8230768: Homonotus sanguinolentus (Fabricius, 1793) | 9478139: Homonotus niger (Marquet, 1879)"
8231323,Polyscytalum algarvense Cheew. & Crous,SPECIES,ACCEPTED,Fungi,8231323: Polyscytalum algarvense Cheew. & Crous
8231647,Dactylorhiza sambucina (L.) Soó,SPECIES,ACCEPTED,Plantae,8231647: Dactylorhiza sambucina (L.) Soó
8231884,"Spirochaeta cellobiosiphila Breznak & Warnecke, 2008",SPECIES,ACCEPTED,Bacteria,"8231884: Spirochaeta cellobiosiphila Breznak & Warnecke, 2008"
8231969,"Magdalis violacea (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8231969: Magdalis violacea (C.Linnaeus, 1758)"
8232111,Schistidium confertum (Funck) Bruch & Schimp.,SPECIES,ACCEPTED,Plantae,7716992: Grimmia conferta Funck | 7781213: Schistidium confertum var. pruinosum (Wilson) Bott. | 8232111: Schistidium confertum (Funck) Bruch & Schimp.
8232782,"Alleniella complanata (Hedw.) S.Olsson, Enroth & D.Quandt",SPECIES,ACCEPTED,Plantae,"8232782: Alleniella complanata (Hedw.) S.Olsson, Enroth & D.Quandt"
8233904,"Holopyga amoenula Dahlbom, 1845",SPECIES,ACCEPTED,Animalia,"8233904: Holopyga amoenula Dahlbom, 1845"
8234277,Orthotrichum stramineum Hornsch. ex Brid.,SPECIES,DOUBTFUL,Plantae,8234277: Orthotrichum stramineum Hornsch. ex Brid.
8234430,Mycetinis alliaceus (Jacq.) Earle ex A.W.Wilson & Desjardin,SPECIES,ACCEPTED,Fungi,8234430: Mycetinis alliaceus (Jacq.) Earle ex A.W.Wilson & Desjardin | 8927016: Marasmius alliaceus (Jacq.) Fr.
8235794,"Orchestes stigma H.Wagner, 1916",SPECIES,ACCEPTED,Animalia,"8235794: Orchestes stigma H.Wagner, 1916"
8236498,"Petromyzon marinus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"8236498: Petromyzon marinus Linnaeus, 1758"
8236696,"Astropecten irregularis (Pennant, 1777)",SPECIES,ACCEPTED,Animalia,"8236696: Astropecten irregularis (Pennant, 1777)"
8236752,Callitriche cophocarpa Sendtn.,SPECIES,ACCEPTED,Plantae,8236752: Callitriche cophocarpa Sendtn.
8237223,Halimium lasianthum (Lam.) Spach,SPECIES,ACCEPTED,Plantae,3596131: Halimium lasianthum subsp. alyssoides (Lam.) Greuter | 7331240: Halimium alyssoides (Lam.) K.Koch
8237710,Archips crataegana Hübner,SPECIES,ACCEPTED,Animalia,8237710: Archips crataegana Hübner
8239106,Taraxacum vulgare Lam.,SPECIES,ACCEPTED,Plantae,8239106: Taraxacum vulgare Lam.
8239222,Chaenotheca chlorella (Ach.) Müll.Arg.,SPECIES,ACCEPTED,Fungi,8239222: Chaenotheca chlorella (Ach.) Müll.Arg.
8239577,"Diplolepis mayri (Schlechtendal, 1877)",SPECIES,ACCEPTED,Animalia,"8239577: Diplolepis mayri (Schlechtendal, 1877)"
8239661,Euglena stellata,SPECIES,ACCEPTED,Protozoa,8239661: Euglena stellata
8241853,"Anisocampium niponicum (Mett.) Yea C.Liu, W.L.Chiou & M.Kato",SPECIES,ACCEPTED,Plantae,"8241853: Anisocampium niponicum (Mett.) Yea C.Liu, W.L.Chiou & M.Kato"
8242349,Lonicera chrysantha Turcz.,SPECIES,ACCEPTED,Plantae,5334246: Lonicera chrysantha Turcz. ex Ledeb.
8242651,Rumex ×erubescens Simonk.,SPECIES,ACCEPTED,Plantae,8242651: Rumex ×erubescens Simonk.
8243004,"Desulfatiferula berrensis Hakil et al., 2014",SPECIES,ACCEPTED,Bacteria,"8243004: Desulfatiferula berrensis Hakil et al., 2014"
8243150,Spirobassia hirsuta (L.) Freitag & G.Kadereit,SPECIES,ACCEPTED,Plantae,5383911: Bassia hirsuta (L.) Asch.
8243603,Cyperus longus L.,SPECIES,ACCEPTED,Plantae,7070211: Cyperus longus subsp. longus | 7421129: Cyperus longus subsp. badius (Desf.) Bonnier & Layens | 8243603: Cyperus longus L.
8244689,Riccia fluitans L.,SPECIES,ACCEPTED,Plantae,8244689: Riccia fluitans L.
8245539,Phelipanche purpurea (Jacq.) Soják,SPECIES,ACCEPTED,Plantae,3173305: Orobanche purpurea Jacq. | 7332057: Phelipanche purpurea subsp. purpurea | 8245539: Phelipanche purpurea (Jacq.) Soják
8245657,"Euglenaria caudata (Hüber) A.Karnowska-Ishikawa, E.Linton & J.Kwiatowski, 2010",SPECIES,ACCEPTED,Protozoa,"8245657: Euglenaria caudata (Hüber) A.Karnowska-Ishikawa, E.Linton & J.Kwiatowski, 2010"
8246276,Cryptomarasmius minutus (Peck) T.S.Jenkinson & Desjardin,SPECIES,ACCEPTED,Fungi,2537178: Marasmius capillipes Sacc.
8246598,Desmodesmus pannonicus (Hortob.) E.Hegewald,SPECIES,ACCEPTED,Plantae,8246598: Desmodesmus pannonicus (Hortob.) E.Hegewald
8246651,Adonis flammea Jacq.,SPECIES,ACCEPTED,Plantae,7809794: Adonis flammea var. flammea | 8246651: Adonis flammea Jacq.
8246659,"Cymbella naviculiformis Auerswald ex Heiberg, 1863",SPECIES,DOUBTFUL,Chromista,"7730938: Cymbopleura naviculiformis (Auerswald ex Heiberg) Krammer, 2003"
8247900,"Desulfoconvexum algidum Könneke et al., 2013",SPECIES,ACCEPTED,Bacteria,"8247900: Desulfoconvexum algidum Könneke et al., 2013"
8248593,Dactylorhiza incarnata (L.) Soó,SPECIES,ACCEPTED,Plantae,2809932: Dactylorhiza fistulosa H.Baumann & Künkele | 7227969: Dactylorhiza incarnata subsp. incarnata | 7972165: Dactylorhiza incarnata var. lobelii (Verm.) Soó | 8248593: Dactylorhiza incarnata (L.) Soó | 8271315: Dactylorhiza latifolia (L.) Soó
8248614,Rubus rosaceus Weihe & Nees,SPECIES,ACCEPTED,Plantae,8248614: Rubus rosaceus Weihe & Nees
8249751,"Protoperidinium bipes (Paulsen) Balech, 1974",SPECIES,ACCEPTED,Chromista,"8249751: Protoperidinium bipes (Paulsen) Balech, 1974"
8250249,Butyriboletus appendiculatus (Schaeff.) D.Arora & J.L.Frank,SPECIES,ACCEPTED,Fungi,5954941: Boletus appendiculatus Schaeff.
8250334,Metzgeria furcata (L.) Corda,SPECIES,ACCEPTED,Plantae,5710219: Metzgeria furcata (L.) Dumort. | 5710221: Metzgeria furcata var. ulvula Nees | 8250334: Metzgeria furcata (L.) Corda
8251059,Galerina clavata (Velen.) Kühner,SPECIES,ACCEPTED,Fungi,8251059: Galerina clavata (Velen.) Kühner
8251158,Penstemon digitalis Nutt.,SPECIES,ACCEPTED,Plantae,3171358: Penstemon digitalis Nutt. ex Sims
8252026,"Lewinella cohaerens (Lewin, 1970) Sly et al., 1998",SPECIES,ACCEPTED,Bacteria,"8252026: Lewinella cohaerens (Lewin, 1970) Sly et al., 1998"
8252148,Rubus flexuosus P.J.Müll. & Lefèvre,SPECIES,ACCEPTED,Plantae,8252148: Rubus flexuosus P.J.Müll. & Lefèvre
8252393,Eriophorum gracile W.D.J.Koch ex Roth,SPECIES,DOUBTFUL,Plantae,8252393: Eriophorum gracile W.D.J.Koch ex Roth
8252436,Eunotia binularis (Ehrenb.) Souza,SPECIES,ACCEPTED,Chromista,8252436: Eunotia binularis (Ehrenb.) Souza
8252549,Podosphaera filipendulae (Z.Y.Zhao) T.Z.Liu & U.Braun,SPECIES,ACCEPTED,Fungi,8252549: Podosphaera filipendulae (Z.Y.Zhao) T.Z.Liu & U.Braun
8252683,Crataegus laevigata (Poir.) DC.,SPECIES,ACCEPTED,Plantae,3015816: Crataegus laevigata subsp. palmstruchii (Lindm.) Franco | 3015828: Crataegus laevigata subsp. laevigata | 8252683: Crataegus laevigata (Poir.) DC.
8252699,"Valvata macrostoma Mörch, 1864",SPECIES,ACCEPTED,Animalia,"8252699: Valvata macrostoma Mörch, 1864"
8253206,"Noviherbaspirillum suwonense Kim et al., 2014",SPECIES,ACCEPTED,Bacteria,"8253206: Noviherbaspirillum suwonense Kim et al., 2014"
8253467,Leucania obsoleta Hübner,SPECIES,ACCEPTED,Animalia,8253467: Leucania obsoleta Hübner
8253737,"Sellaphora pupula (Kützing) Mereschkovsky, 1902",SPECIES,ACCEPTED,Chromista,"8253737: Sellaphora pupula (Kützing) Mereschkovsky, 1902"
8254277,"Athallia cerinelloides (Erichsen) Arup, Frödén & Søchting",SPECIES,ACCEPTED,Fungi,2610111: Caloplaca cerinelloides (Erichsen) Poelt
8254595,"Navicula subatomoides Hustedt, 1936",SPECIES,ACCEPTED,Chromista,"7759532: Psammothidium subatomoides (Hustedt) L.Bukhtiyarova & Round, 1996"
8255416,Conocybe macrocephala Kühner & Watling,SPECIES,ACCEPTED,Fungi,8255416: Conocybe macrocephala Kühner & Watling
8255921,"Pulvinaria floccifera (Westwood, 1870)",SPECIES,ACCEPTED,Animalia,"8255921: Pulvinaria floccifera (Westwood, 1870)"
8256646,Chlorogonium minimum Skuja,SPECIES,ACCEPTED,Plantae,8256646: Chlorogonium minimum Skuja
8256856,Tetraploa scheueri Kaz.Tanaka & K.Hiray.,SPECIES,ACCEPTED,Fungi,5894255: Tetraplosphaeria tetraploa (Scheuer) Kaz.Tanaka & K.Hiray.
8257080,"Passaloecus corniger Shuckard, 1837",SPECIES,ACCEPTED,Animalia,"8257080: Passaloecus corniger Shuckard, 1837"
8257551,"Erirhinus nebulosus Gyllenhal, 1835",SPECIES,ACCEPTED,Animalia,"4468909: Dorytomus nebulosus (Gyllenhal, 1836)"
8259023,Bacidina sulphurella (Samp.) M.Hauck & V.Wirth,SPECIES,ACCEPTED,Fungi,3396828: Bacidia sulphurella Samp. | 8259023: Bacidina sulphurella (Samp.) M.Hauck & V.Wirth
8259415,"Tabellaria fenestrata (Lyngbye) Kützing, 1844",SPECIES,ACCEPTED,Chromista,"8259415: Tabellaria fenestrata (Lyngbye) Kützing, 1844"
8259749,"Protostropharia semiglobata (Batsch) Redhead, Moncalvo & Vilgalys",SPECIES,ACCEPTED,Fungi,2533306: Stropharia semiglobata (Batsch) Quél.
8260109,"Idiomarina indica Song et al., 2013",SPECIES,ACCEPTED,Bacteria,"8260109: Idiomarina indica Song et al., 2013"
8262168,"Natronocella acetinitrilica Sorokin et al., 2007",SPECIES,ACCEPTED,Bacteria,"8262168: Natronocella acetinitrilica Sorokin et al., 2007"
8262301,Pyrrhospora quernea (Dicks.) Körb.,SPECIES,ACCEPTED,Fungi,8262301: Pyrrhospora quernea (Dicks.) Körb.
8262357,Eupithecia exiguata (Hübner),SPECIES,ACCEPTED,Animalia,8262357: Eupithecia exiguata (Hübner)
8262702,Pastinaca sativa L.,SPECIES,ACCEPTED,Plantae,5928335: Pastinaca sativa subsp. sylvestris (Mill.) Rouy & Camus | 7224157: Pastinaca sativa subsp. sativa | 7466434: Pastinaca sativa subsp. urens (Req. ex Godr.) Celak. | 8033328: Pastinaca sativa var. sylvestris (Mill.) DC. | 8262702: Pastinaca sativa L.
8262732,"Jejudonia soesokkakensis Park et al., 2013",SPECIES,ACCEPTED,Bacteria,"8262732: Jejudonia soesokkakensis Park et al., 2013"
8263161,Lyophyllum infumatum (Bres.) Kühner,SPECIES,ACCEPTED,Fungi,8263161: Lyophyllum infumatum (Bres.) Kühner
8263790,Lepocinclis tripteris (Dujard.) B.Marin & Melkonian,SPECIES,ACCEPTED,Protozoa,8263790: Lepocinclis tripteris (Dujard.) B.Marin & Melkonian
8263822,"Dicranella heteromalla (Hedwig) Cardot, 1899",SPECIES,ACCEPTED,Plantae,"8263822: Dicranella heteromalla (Hedwig) Cardot, 1899"
8264200,"Notiophilus palustris (Duftschmid, 1812)",SPECIES,ACCEPTED,Animalia,"8264200: Notiophilus palustris (Duftschmid, 1812)"
8264286,"Xylodon detriticus (Bourdot) K.H.Larss., Viner & Spirin",SPECIES,ACCEPTED,Fungi,2518623: Hypochnicium detriticum (Bourdot) J.Erikss. & Ryvarden | 8219408: Lagarobasidium detriticum (Bourdot) Jülich
8265082,"Monochamus sartor (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"8265082: Monochamus sartor (Fabricius, 1787)"
8265461,"Phytoecia icterica (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"8265461: Phytoecia icterica (Schaller, 1783)"
8265997,"Rhizocybe pruinosa (P.Kumm.) Vizzini, P.Alvarado & G.Moreno",SPECIES,ACCEPTED,Fungi,2531121: Clitocybe pruinosa P.Kumm.
8266409,"Syllis cornuta Rathke, 1843",SPECIES,ACCEPTED,Animalia,"5194717: Langerhansia cornuta (Rathke, 1843)"
8266715,"Nitzschia frequens Hustedt, 1957",SPECIES,ACCEPTED,Chromista,"8266715: Nitzschia frequens Hustedt, 1957"
8267474,Bryum pallens Sw. ex Anon.,SPECIES,DOUBTFUL,Plantae,8267474: Bryum pallens Sw. ex Anon.
8267652,"Paratylenchus microdorus Andrássy, 1959",SPECIES,ACCEPTED,Animalia,"8267652: Paratylenchus microdorus Andrássy, 1959"
8267901,"Brigittea latens (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"2144899: Dictyna latens (Fabricius, 1775)"
8268133,"Syzygiella autumnalis (DC.) K.Feldberg, Váňa, Hentschel & Heinrichs",SPECIES,ACCEPTED,Plantae,2689040: Jamesoniella autumnalis (DC.) Steph.
8268404,"Mariniflexile jejuense Jung & Yoon, 2013",SPECIES,ACCEPTED,Bacteria,"8268404: Mariniflexile jejuense Jung & Yoon, 2013"
8268530,"Navicula membranacea Cleve, 1897",SPECIES,ACCEPTED,Chromista,"7993093: Meuniera membranacea (Cleve) P.C.Silva, 1996"
8269085,"Fontinalis antipyretica (Renauld & Cardot) Cardot, 1891",SPECIES,ACCEPTED,Plantae,"8269085: Fontinalis antipyretica (Renauld & Cardot) Cardot, 1891"
8270406,"Erynnis tages (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8270406: Erynnis tages (Linnaeus, 1758)"
8271010,"Diurnea fagella (Denis & Schiffermüller, 1775)",SPECIES,DOUBTFUL,Animalia,"8271010: Diurnea fagella (Denis & Schiffermüller, 1775)"
8271202,"Gymnodinium simplex (Lohmann) Kofoid & Swezy, 1921",SPECIES,ACCEPTED,Chromista,"8271202: Gymnodinium simplex (Lohmann) Kofoid & Swezy, 1921"
8271364,"Nitzschia wuellerstorffii Lange-Bertalot, 1987",SPECIES,ACCEPTED,Chromista,"8271364: Nitzschia wuellerstorffii Lange-Bertalot, 1987"
8271565,Vernonia noveboracensis (L.) Willd.,SPECIES,ACCEPTED,Plantae,8271565: Vernonia noveboracensis (L.) Willd.
8271657,"Thujopsis dolabrata hort. ex Carrière, 1867",SPECIES,DOUBTFUL,Plantae,"8271657: Thujopsis dolabrata hort. ex Carrière, 1867"
8272844,Lysimachia europaea (L.) U.Manns & Anderb.,SPECIES,ACCEPTED,Plantae,3169295: Trientalis europaea L. | 8272844: Lysimachia europaea (L.) U.Manns & Anderb.
8273130,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",SPECIES,ACCEPTED,Plantae,"3083910: Chenopodium polyspermum L. | 4271150: Chenopodium polyspermum var. acutifolium (Sm.) Gaudin | 8273130: Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch | 8420301: Chenopodium polyspermum var. polyspermum"
8273238,Ptychostomum weigelii (Biehler) J.R.Spence,SPECIES,ACCEPTED,Plantae,8177777: Bryum duvalii Voit
8273289,"Lacibacterium aquatile Sheu et al., 2013",SPECIES,ACCEPTED,Bacteria,"8273289: Lacibacterium aquatile Sheu et al., 2013"
8273661,"Thymelicus sylvestris (Poda, 1761)",SPECIES,ACCEPTED,Animalia,"8273661: Thymelicus sylvestris (Poda, 1761) | 10103295: BOLD:AAA6764"
8273993,"Microbacterium mangrovi Lee et al., 2014",SPECIES,ACCEPTED,Bacteria,"8273993: Microbacterium mangrovi Lee et al., 2014"
8274471,Eudorina unicocca G.M.Sm.,SPECIES,ACCEPTED,Plantae,8274471: Eudorina unicocca G.M.Sm.
8276825,"Variospora aurantia (Pers.) Arup, Frödén & Søchting",SPECIES,ACCEPTED,Fungi,"2610136: Caloplaca aurantia (Pers.) Hellb. | 8276825: Variospora aurantia (Pers.) Arup, Frödén & Søchting"
8277073,"Alca torda Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"6065723: Alca torda islandica C.L.Brehm, 1831 | 7192473: Alca torda torda | 8277073: Alca torda Linnaeus, 1758"
8277078,"Carcharodus alceae (Esper, 1780)",SPECIES,ACCEPTED,Animalia,"8277078: Carcharodus alceae (Esper, 1780)"
8277361,Poa ×sanionis Asch. & Graebn.,SPECIES,ACCEPTED,Plantae,8277361: Poa ×sanionis Asch. & Graebn.
8279614,"Reimeria sinuata (Gregory) Kociolek & Stoermer, 1987",SPECIES,ACCEPTED,Chromista,"8279614: Reimeria sinuata (Gregory) Kociolek & Stoermer, 1987"
8279644,Lophoziopsis excisa (Dicks.) Konstant. & Vilnet,SPECIES,ACCEPTED,Plantae,4277239: Lophozia excisa (Dicks.) Dumort. | 8279644: Lophoziopsis excisa (Dicks.) Konstant. & Vilnet
8279669,Silene viscosa (L.) Pers.,SPECIES,ACCEPTED,Plantae,8279669: Silene viscosa (L.) Pers.
8280146,"Nais christinae Kasprzak, 1973",SPECIES,ACCEPTED,Animalia,"8280146: Nais christinae Kasprzak, 1973"
8280931,Solanum citrullifolium A.Br.,SPECIES,ACCEPTED,Plantae,8280931: Solanum citrullifolium A.Br.
8281122,"Pleurosigma planktonica Schrader, 1976",SPECIES,ACCEPTED,Chromista,"8281122: Pleurosigma planktonica Schrader, 1976"
8282700,"Eulalia bilineata (Johnston, 1840)",SPECIES,ACCEPTED,Animalia,"8282700: Eulalia bilineata (Johnston, 1840)"
8282704,"Nais barbata Müller, 1774",SPECIES,ACCEPTED,Animalia,"8282704: Nais barbata Müller, 1774"
8283819,"Chironomus annularius Meigen, 1818",SPECIES,DOUBTFUL,Animalia,"8283819: Chironomus annularius Meigen, 1818"
8284026,"Trixagus meybohmi Leseigneur, 2005",SPECIES,ACCEPTED,Animalia,"8284026: Trixagus meybohmi Leseigneur, 2005"
8284203,"Acrotona convergens (A.Strand, 1958)",SPECIES,ACCEPTED,Animalia,"8284203: Acrotona convergens (A.Strand, 1958)"
8284607,"Varichaetadrilus harmani (Loden, 1979)",SPECIES,ACCEPTED,Animalia,"8284607: Varichaetadrilus harmani (Loden, 1979)"
8284747,"Oberea linearis (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"8284747: Oberea linearis (Linnaeus, 1761)"
8285182,"Trioza urticae (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8285182: Trioza urticae (Linnaeus, 1758)"
8285827,Carex leporina L.,SPECIES,ACCEPTED,Plantae,7460448: Carex ovalis Gooden. | 8045764: Carex ovalis var. argyroglochin (Hornem.) De Langhe & Lambinon | 8285827: Carex leporina L.
8286501,Scorzonera laciniata L.,SPECIES,ACCEPTED,Plantae,5397911: Podospermum laciniatum (L.) DC.
8287616,Linaria simplex (Willd.) DC.,SPECIES,ACCEPTED,Plantae,8133383: Linaria simplex Desf.
8288155,Bromus ×eburonensis (Nyman) K.Richt.,SPECIES,ACCEPTED,Plantae,8288155: Bromus ×eburonensis (Nyman) K.Richt.
8288236,"Anthonomus rubi Billberg, 1932",SPECIES,DOUBTFUL,Animalia,"8288236: Anthonomus rubi Billberg, 1932"
8288456,"Priocnemis perturbator (Harris, 1780)",SPECIES,ACCEPTED,Animalia,"8288456: Priocnemis perturbator (Harris, 1780)"
8288896,"Mytilus edulis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"8288896: Mytilus edulis Linnaeus, 1758"
8288930,Pilosella piloselloides (Vill.) Soják,SPECIES,ACCEPTED,Plantae,3135608: Hieracium piloselloides Vill. | 6065095: Hieracium praealtum Vill. ex Gochnat | 6083825: Pilosella piloselloides subsp. piloselloides | 8288930: Pilosella piloselloides (Vill.) Soják
